email;company;sector;location;vehicles;phone;website;score;ai_score;status;contact_person;source;created_at
info@wemologistics.nl;Wemo Logistics;logistiek;Nederland;120;;www.wemologistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@roodbergen.nl;Gebr. Roodbergen;logistiek;Nederland;85;;www.roodbergen.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@planlog.nl;Planlog Logistics;logistiek;Nederland;75;;www.planlog.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@koolelogistics.nl;Koole Logistics;logistiek;Nederland;110;;www.koolelogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@vanleeuwen-logistiek.nl;A. van Leeuwen Logistiek;logistiek;Nederland;65;;www.vanleeuwen-logistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@grandimagazzini.nl;Grandi Magazzini Logistics;logistiek;Nederland;55;;www.grandimagazzini.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@ldg.nl;Logistiek Dienstcentrum Groningen;logistiek;Nederland;90;;www.ldg.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@mullerlogistics.nl;Muller Logistics;logistiek;Nederland;125;;www.mullerlogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@orangeline.nl;Orange Line Logistics;logistiek;Nederland;70;;www.orangeline.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@quadriga.nl;Quadriga Logistics;logistiek;Nederland;105;;www.quadriga.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@vopak.nl;RoyalVopak;logistiek;Nederland;200;;www.vopak.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@simlogistics.nl;Sim Logistics;logistiek;Nederland;60;;www.simlogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@thalia-logistics.nl;Thalia Logistics;logistiek;Nederland;140;;www.thalia-logistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@debremaeker.nl;Transports Debremaeker;logistiek;Nederland;75;;www.debremaeker.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@universlogistics.nl;Univers Logistics;logistiek;Nederland;85;;www.universlogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:43
info@timocom.nl;Timocom Logistik;logistiek;Nederland;80;;www.timocom.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:45
info@overyssel.nl;Overyssel Groep;logistiek;Nederland;110;;www.overyssel.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:45
info@nedlift.nl;Rhenus Nedlift;logistiek;Nederland;145;;www.nedlift.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:45
info@atslogistics.nl;ATS Logistics;logistiek;Nederland;60;;www.atslogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 09:54:45
info@lpg-logistics.nl;Logistic Partner Group;logistiek;Nederland;280;;www.lpg-logistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:13
info@mentha-logistics.nl;Mentha Logistics;logistiek;Nederland;180;;www.mentha-logistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:13
info@translyvania.nl;Translyvania;logistiek;Nederland;140;;www.translyvania.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:13
info@wichmann-logistiek.nl;Wichmann Logistiek;logistiek;Nederland;95;;www.wichmann-logistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:13
info@als-logistic.nl;ALS Logistic Solutions;logistiek;Nederland;85;;www.als-logistic.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:13
info@easypostlogistics.nl;EasyPost Logistics;logistiek;Nederland;75;;www.easypostlogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:14
info@vgglogistics.nl;VGG Logistics;logistiek;Nederland;80;;www.vgglogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:14
info@neede-transport.nl;Neede Transport;logistiek;Nederland;70;;www.neede-transport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:14
info@modulor.nl;Modulor Transport;logistiek;Nederland;65;;www.modulor.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:14
info@iata-logistics.nl;IATA Logistics;logistiek;Nederland;55;;www.iata-logistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:14
info@pilotlogistiek.nl;Pilot Logistiek;logistiek;Nederland;60;;www.pilotlogistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:14
info@palletnet.nl;Palletnet;logistiek;Nederland;85;;www.palletnet.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@boni.nl;Boni;logistiek;Nederland;140;;www.boni.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@logistiekplus.nl;Logistiek Plus;logistiek;Nederland;95;;www.logistiekplus.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@makro.nl;Makro;logistiek;Nederland;200;;www.makro.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@bidfood.nl;Bidfood;logistiek;Nederland;170;;www.bidfood.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@vat.nl;Van Amersfoort Transport;logistiek;Nederland;160;;www.vat.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@katoennatie.nl;Katoen Natie;logistiek;Nederland;220;;www.katoennatie.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@directlogistiek.nl;Direct Logistiek;logistiek;Nederland;110;;www.directlogistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@bct.nl;Bert Claessens Transport;logistiek;Nederland;125;;www.bct.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@loods5.nl;Loods5;logistiek;Nederland;75;;www.loods5.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@planetlogistics.nl;Planет Logistics;logistiek;Nederland;88;;www.planetlogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@veers.nl;Veers Logistics;logistiek;Nederland;95;;www.veers.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@trucklogistics.nl;Truck Logistics;logistiek;Nederland;130;;www.trucklogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@gildetransport.nl;Gilde Transport;logistiek;Nederland;105;;www.gildetransport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:14:40
info@wertheimer.nl;Wertheimer Logistik;logistiek;Nederland;180;;www.wertheimer.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@helmond-warehousing.nl;Helmond Warehousing;logistiek;Nederland;120;;www.helmond-warehousing.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@broekman-logistics.nl;Broekman Logistics;logistiek;Nederland;95;;www.broekman-logistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
logistics@sligro.nl;Sligro Food Group;logistiek;Nederland;380;;www.sligro.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@groot-brittania.nl;Groot Brittania;logistiek;Nederland;85;;www.groot-brittania.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@jumbo-logistiek.nl;Jumbo Logistiek;logistiek;Nederland;340;;www.jumbo-logistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@bakker-logistiek.nl;Bakker Logistiek;logistiek;Nederland;105;;www.bakker-logistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@daalman.nl;Daalman Logistics;logistiek;Nederland;95;;www.daalman.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@dijkstra-transport.nl;Dijkstra Transport;logistiek;Nederland;78;;www.dijkstra-transport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@elbe-logistiek.nl;Elbé Logistiek;logistiek;Nederland;88;;www.elbe-logistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@friesch-transport.nl;Friesch Transport;logistiek;Nederland;65;;www.friesch-transport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@heemskerk-transport.nl;Heemskerk Transport;logistiek;Nederland;58;;www.heemskerk-transport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@ictus-logistiek.nl;Ictus Logistiek;logistiek;Nederland;82;;www.ictus-logistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@jetlog.nl;Jetlog Logistics;logistiek;Nederland;120;;www.jetlog.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@kuipers-transport.nl;Kuipers Transport;logistiek;Nederland;68;;www.kuipers-transport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@lagaay.nl;Lagaay Transport;logistiek;Nederland;76;;www.lagaay.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@maretti.nl;Maretti Logistics;logistiek;Nederland;95;;www.maretti.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:39
info@witologistics.nl;Wito Logistics;logistiek;Nederland;200;;www.witologistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@vlslogistics.nl;VLS Logistics;logistiek;Nederland;220;;www.vlslogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@jdr.nl;Jan de Rijk Logistics;logistiek;Nederland;300;;www.janderijk.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@havi.com;Havi Logistics;logistiek;Nederland;250;;www.havi.com;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@clipper.nl;Clipper Logistics;logistiek;Nederland;150;;www.clipper.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@swietelsky.nl;Swietelsky;logistiek;Nederland;120;;www.swietelsky.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@vandijklogistiek.nl;Logistiek Groep Van Dijk;logistiek;Nederland;140;;www.vandijklogistiek.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@4pllogistics.nl;4PL Logistics;logistiek;Nederland;110;;www.4pllogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@getir.nl;Getir Logistics;logistiek;Nederland;180;;www.getir.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@vanberkeltransport.nl;Van Berkel Transport;logistiek;Nederland;105;;www.vanberkeltransport.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@alinealogistics.nl;Alinea Logistics;logistiek;Nederland;145;;www.alinealogistics.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@paneltim.nl;Paneltim;logistiek;Nederland;90;;www.paneltim.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@weijland.nl;Gebroeders Weijland;logistiek;Nederland;120;;www.weijland.nl;60;95;discovered;;ai_discovery;2026-03-23 10:33:40
info@geodis.nl;Geodis;logistiek;Utrecht;450;;www.geodis.nl;0;95;new;;ai_knowledge;2026-03-18 10:47:33
